TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,evap_temp_diff,cond_temp_diff,estimated_cooling_tons,cop,efficiency_kw_per_ton
53.76,49.98,64.28,68.17,34.86,7.4,2.2,42.4,70.3,4.8,49.1,6.8,123.5,52.3,114.5,93.3,3,3.780000000000001,3.8900000000000006,102.16885,10.307740833333334,0.34119988626670456
53.72,49.94,64.28,68.21,34.85,7.5,3.0,42.4,70.9,4.8,49.1,6.4,123.5,52.6,114.5,93.0,3,3.780000000000001,3.9299999999999926,102.13954166666667,10.307740833333332,0.34119988626670456
53.72,49.98,64.28,68.21,34.86,7.6,2.7,42.4,70.6,4.5,49.0,6.4,123.5,52.6,114.2,92.5,3,3.740000000000002,3.9299999999999926,102.16885,10.307740833333334,0.34119988626670456
53.72,49.98,64.28,68.25,34.87,7.4,2.5,42.6,70.6,4.8,49.1,6.5,123.2,52.6,114.2,94.7,3,3.740000000000002,3.969999999999999,102.19815833333332,10.307740833333334,0.34119988626670456
53.76,49.98,64.32,68.25,34.88,7.6,2.4,42.4,70.6,4.4,49.1,6.6,123.2,52.6,114.5,95.0,3,3.780000000000001,3.930000000000007,102.22746666666667,10.307740833333334,0.3411998862667046
53.72,49.94,64.28,68.25,34.87,7.4,2.7,42.6,70.6,4.1,49.0,6.4,123.2,52.6,114.5,93.8,3,3.780000000000001,3.969999999999999,102.19815833333332,10.307740833333334,0.34119988626670456
53.72,49.9,64.32,68.25,34.9,7.2,2.7,42.6,70.6,4.8,49.1,6.8,123.2,52.3,114.5,92.8,3,3.8200000000000003,3.930000000000007,102.28608333333332,10.307740833333332,0.3411998862667046
53.72,49.94,64.28,68.25,34.86,7.2,2.5,42.6,70.9,4.8,49.1,6.4,123.0,52.3,114.5,92.8,3,3.780000000000001,3.969999999999999,102.16885,10.307740833333334,0.34119988626670456
53.72,49.94,64.32,68.29,34.86,7.6,2.4,42.4,70.3,4.5,49.0,6.6,123.0,52.7,114.7,93.6,3,3.780000000000001,3.970000000000013,102.16885,10.307740833333334,0.34119988626670456
53.68,49.9,64.32,68.25,34.86,7.4,2.4,42.6,70.3,4.7,49.1,6.7,123.2,52.1,114.2,93.0,3,3.780000000000001,3.930000000000007,102.16885,10.307740833333334,0.34119988626670456
53.68,49.9,64.32,68.25,34.93,7.7,2.7,42.3,70.6,4.5,49.0,6.7,123.2,52.6,114.7,92.7,3,3.780000000000001,3.930000000000007,102.37400833333334,10.307740833333334,0.34119988626670456
53.68,49.9,64.32,68.29,34.89,7.4,2.8,42.6,70.9,4.8,49.1,6.5,122.7,52.1,114.5,93.0,3,3.780000000000001,3.970000000000013,102.256775,10.307740833333334,0.34119988626670456
53.64,49.9,64.32,68.25,34.88,7.2,2.5,42.6,70.6,4.5,49.0,6.4,123.0,52.6,114.5,93.5,3,3.740000000000002,3.930000000000007,102.22746666666667,10.307740833333334,0.3411998862667046
53.64,49.9,64.28,68.25,34.89,7.4,2.8,42.6,70.9,4.4,49.0,6.4,123.0,52.6,114.2,93.5,3,3.740000000000002,3.969999999999999,102.256775,10.307740833333334,0.34119988626670456
53.64,49.86,64.32,68.29,34.87,7.4,2.5,42.6,70.6,4.8,49.1,6.5,123.2,52.4,114.7,94.2,3,3.780000000000001,3.970000000000013,102.19815833333332,10.307740833333334,0.34119988626670456
53.64,49.9,64.32,68.29,34.86,7.2,2.5,42.6,70.6,4.5,49.0,6.6,123.0,52.6,114.5,93.8,3,3.740000000000002,3.970000000000013,102.16885,10.307740833333334,0.34119988626670456
53.68,49.9,64.32,68.29,34.89,7.2,2.8,42.6,70.9,4.8,49.0,6.6,123.2,51.8,114.5,93.8,3,3.780000000000001,3.970000000000013,102.256775,10.307740833333334,0.34119988626670456
53.64,49.9,64.36,68.25,34.89,7.7,2.2,42.6,70.3,4.8,49.0,6.8,123.2,52.7,114.5,94.5,3,3.740000000000002,3.8900000000000006,102.256775,10.307740833333334,0.34119988626670456
53.64,49.86,64.32,68.25,34.89,7.2,2.5,42.8,70.6,4.7,49.1,6.7,123.0,52.1,114.7,93.0,3,3.780000000000001,3.930000000000007,102.256775,10.307740833333334,0.34119988626670456
53.64,49.86,64.32,68.25,34.89,7.4,2.2,42.6,70.3,4.7,49.0,6.6,122.7,52.1,114.5,94.5,3,3.780000000000001,3.930000000000007,102.256775,10.307740833333334,0.34119988626670456
53.64,49.86,64.32,68.29,34.87,7.2,2.8,42.6,70.6,4.5,49.1,6.4,123.0,52.4,114.5,95.2,3,3.780000000000001,3.970000000000013,102.19815833333332,10.307740833333334,0.34119988626670456
53.64,49.86,64.32,68.29,34.89,7.7,2.8,42.3,70.9,4.2,49.0,6.6,123.0,51.8,114.7,95.1,3,3.780000000000001,3.970000000000013,102.256775,10.307740833333334,0.34119988626670456
53.64,49.86,64.32,68.29,34.88,7.4,2.8,42.4,70.9,3.7,49.0,6.4,122.7,52.8,114.5,94.5,3,3.780000000000001,3.970000000000013,102.22746666666667,10.307740833333334,0.3411998862667046
53.64,49.86,64.32,68.29,34.86,7.2,2.5,42.4,70.9,4.8,49.0,6.4,123.0,51.8,114.7,93.8,3,3.780000000000001,3.970000000000013,102.16885,10.307740833333334,0.34119988626670456
53.6,49.82,64.32,68.29,34.9,7.7,3.0,42.3,70.9,4.5,49.0,6.4,123.0,51.8,114.7,93.7,3,3.780000000000001,3.970000000000013,102.28608333333332,10.307740833333332,0.3411998862667046
53.6,49.82,64.32,68.29,34.89,7.2,2.7,42.6,70.6,4.2,49.0,6.6,122.7,52.4,114.5,93.8,3,3.780000000000001,3.970000000000013,102.256775,10.307740833333334,0.34119988626670456
53.6,49.86,64.32,68.29,34.87,7.2,2.8,42.6,70.9,5.0,49.0,6.4,123.0,51.6,114.7,94.5,3,3.740000000000002,3.970000000000013,102.19815833333332,10.307740833333334,0.34119988626670456
53.6,49.86,64.32,68.29,34.87,7.2,3.0,42.6,70.9,4.5,49.0,6.2,123.0,51.8,114.5,94.0,3,3.740000000000002,3.970000000000013,102.19815833333332,10.307740833333334,0.34119988626670456
53.6,49.86,64.32,68.29,34.86,7.4,2.8,42.6,70.9,4.4,49.0,6.4,122.7,52.4,114.5,93.2,3,3.740000000000002,3.970000000000013,102.16885,10.307740833333334,0.34119988626670456
53.56,49.82,64.32,68.29,34.85,7.2,3.0,42.6,70.6,4.5,49.0,6.4,123.0,52.4,114.7,95.0,3,3.740000000000002,3.970000000000013,102.13954166666667,10.307740833333332,0.34119988626670456
53.6,49.82,64.32,68.25,34.83,7.2,2.7,42.6,70.6,4.7,48.8,6.0,123.0,52.4,114.7,94.0,3,3.780000000000001,3.930000000000007,102.080925,10.307740833333332,0.3411998862667046
53.6,49.82,64.32,68.21,37.78,8.8,4.4,41.0,72.2,6.0,49.0,8.4,123.0,50.8,114.5,94.3,3,3.780000000000001,3.8900000000000006,110.72688333333335,10.307740833333334,0.34119988626670456
53.64,49.82,64.2,68.25,39.12,7.6,3.9,41.5,72.5,6.4,48.5,7.0,122.7,50.0,114.7,94.6,3,3.8200000000000003,4.049999999999997,114.6542,10.307740833333334,0.34119988626670456
53.68,49.65,64.04,68.38,44.5,7.6,4.6,41.2,73.8,7.3,48.2,7.0,122.5,48.4,114.5,97.6,3,4.030000000000001,4.339999999999989,130.42208333333332,10.307740833333332,0.3411998862667046
53.88,49.36,63.91,68.58,45.58,7.3,5.6,41.2,75.3,8.6,47.7,6.7,121.2,46.7,114.5,96.9,3,4.520000000000003,4.670000000000002,133.58738333333332,10.307740833333332,0.3411998862667046
54.01,49.16,63.87,68.95,46.74,6.8,5.1,41.2,76.0,9.5,47.2,6.0,120.2,44.4,114.5,95.6,3,4.850000000000001,5.080000000000005,136.98715,10.307740833333334,0.34119988626670456
54.17,48.83,64.0,69.44,51.18,6.5,5.1,41.2,76.6,9.8,46.8,5.8,119.2,42.4,114.2,97.8,3,5.340000000000003,5.439999999999998,150.00005,10.307740833333332,0.3411998862667046
54.42,48.51,64.08,69.93,51.72,6.4,5.9,40.8,78.2,10.3,46.3,5.5,117.8,39.6,114.7,96.4,3,5.910000000000004,5.8500000000000085,151.5827,10.307740833333332,0.3411998862667046
54.54,48.22,64.36,70.55,52.24,6.0,5.6,40.8,78.6,10.4,45.8,5.0,116.7,38.5,114.5,97.1,3,6.32,6.189999999999998,153.10673333333335,10.307740833333334,0.34119988626670456
54.62,47.89,64.61,71.24,55.73,5.6,5.7,41.0,79.5,11.1,45.6,4.6,115.6,35.8,114.5,96.9,3,6.729999999999997,6.6299999999999955,163.33534166666666,10.307740833333334,0.34119988626670456
54.7,47.52,64.94,71.77,56.23,5.6,6.1,40.8,80.7,11.3,45.4,4.4,114.0,33.5,114.7,98.9,3,7.18,6.829999999999998,164.80075833333333,10.307740833333334,0.34119988626670456
54.78,47.32,65.39,72.47,56.65,5.1,5.9,41.0,81.5,11.7,45.3,4.5,113.1,31.6,114.5,99.6,3,7.460000000000001,7.079999999999998,166.03170833333334,10.307740833333334,0.34119988626670456
54.83,47.03,65.88,73.21,59.48,5.1,5.4,40.8,81.8,11.4,44.8,4.0,112.0,30.2,114.5,100.6,3,7.799999999999997,7.329999999999998,174.32596666666666,10.307740833333334,0.34119988626670456
54.83,46.74,66.25,73.98,59.91,5.2,5.9,40.8,82.9,11.8,44.6,4.0,111.3,28.4,114.5,100.2,3,8.089999999999996,7.730000000000004,175.58622499999998,10.307740833333334,0.3411998862667046
54.83,46.58,66.82,74.52,60.31,4.8,5.9,40.8,83.5,11.5,44.4,3.6,110.7,27.5,114.7,100.3,3,8.25,7.700000000000003,176.75855833333335,10.307740833333334,0.34119988626670456
54.83,46.38,67.27,75.25,61.11,4.6,6.2,40.8,84.0,11.5,44.3,3.5,110.1,25.8,114.5,100.3,3,8.449999999999996,7.980000000000004,179.103225,10.307740833333334,0.34119988626670456
54.87,46.21,67.72,75.87,62.67,4.8,5.4,40.8,84.3,11.6,44.3,3.7,109.4,25.1,114.7,100.4,3,8.659999999999997,8.150000000000006,183.67532500000002,10.307740833333334,0.34119988626670456
54.91,46.05,68.3,76.52,62.48,4.8,5.8,40.8,85.2,11.6,44.1,3.3,109.2,23.8,114.5,99.7,3,8.86,8.219999999999999,183.11846666666665,10.307740833333332,0.3411998862667046
54.95,45.97,68.79,77.14,62.67,4.8,6.0,40.8,85.7,11.6,44.1,3.3,108.8,23.1,114.7,101.8,3,8.980000000000004,8.349999999999994,183.67532500000002,10.307740833333334,0.34119988626670456
55.03,45.88,69.2,77.63,64.04,4.8,5.6,40.8,85.7,11.0,44.1,3.1,109.0,23.1,114.2,102.1,3,9.149999999999999,8.429999999999993,187.69056666666668,10.307740833333334,0.34119988626670456
55.07,45.84,69.69,78.2,63.85,4.8,5.6,41.0,86.3,11.4,44.1,3.1,108.6,22.2,114.5,99.3,3,9.229999999999997,8.510000000000005,187.13370833333335,10.307740833333334,0.34119988626670456
55.11,45.88,70.22,78.73,64.28,5.1,6.0,40.8,86.6,10.9,44.1,3.3,108.8,22.2,114.2,103.5,3,9.229999999999997,8.510000000000005,188.39396666666667,10.307740833333334,0.34119988626670456
55.23,45.93,70.55,79.14,65.53,4.9,6.4,41.0,87.7,11.2,44.1,3.3,109.0,20.9,114.2,101.9,3,9.299999999999997,8.590000000000003,192.05750833333335,10.307740833333334,0.34119988626670456
55.32,45.97,71.0,79.68,65.71,4.9,5.7,41.0,87.7,11.6,44.1,3.3,108.8,20.8,114.2,100.1,3,9.350000000000001,8.680000000000007,192.5850583333333,10.307740833333332,0.3411998862667046
55.48,46.01,71.41,80.21,67.44,5.3,5.6,40.8,88.3,11.5,44.1,3.3,109.0,20.7,114.5,101.8,3,9.469999999999999,8.799999999999997,197.6554,10.307740833333334,0.3411998862667046
55.6,46.09,71.73,80.62,67.88,5.3,5.9,40.8,89.1,11.6,43.9,3.3,109.2,20.1,114.2,102.7,3,9.509999999999998,8.89,198.94496666666666,10.307740833333334,0.34119988626670456
55.73,46.17,72.19,81.15,68.12,5.3,5.8,40.8,89.1,11.5,44.1,3.3,109.2,20.0,114.2,101.1,3,9.559999999999995,8.960000000000008,199.64836666666667,10.307740833333332,0.3411998862667046
55.89,46.21,72.64,81.64,69.48,5.3,5.6,40.8,89.6,11.2,43.9,3.3,109.6,20.0,114.5,104.5,3,9.68,9.0,203.63430000000002,10.307740833333334,0.34119988626670456
56.01,46.29,73.0,82.09,69.75,5.8,5.9,40.6,90.2,11.6,43.9,3.3,109.8,19.6,114.2,102.7,3,9.719999999999999,9.090000000000003,204.425625,10.307740833333332,0.3411998862667046
56.09,46.33,73.37,82.54,69.52,6.0,5.9,40.4,90.7,11.4,44.1,3.3,109.8,19.6,114.2,103.2,3,9.760000000000005,9.170000000000002,203.75153333333333,10.307740833333334,0.34119988626670456
56.22,46.42,73.78,82.99,71.06,6.0,6.1,40.4,91.2,11.7,43.9,3.3,110.3,19.3,114.5,105.5,3,9.799999999999997,9.209999999999994,208.2650166666667,10.307740833333334,0.34119988626670456
56.3,46.54,74.15,83.44,71.33,5.8,5.8,40.6,91.2,11.5,43.9,3.1,110.7,19.2,114.2,103.1,3,9.759999999999998,9.289999999999992,209.05634166666667,10.307740833333334,0.34119988626670456
56.38,46.58,74.56,83.89,71.25,5.8,5.7,40.8,91.7,11.5,43.9,3.5,110.9,19.0,114.2,105.6,3,9.800000000000004,9.329999999999998,208.821875,10.307740833333332,0.34119988626670456
56.42,46.58,74.97,84.3,72.3,6.2,5.9,40.4,92.2,11.2,43.9,3.1,111.1,19.1,114.2,107.0,3,9.840000000000003,9.329999999999998,211.89925,10.307740833333332,0.34119988626670456
56.5,46.62,75.38,84.67,72.51,5.8,5.9,40.4,92.7,11.2,44.1,3.5,111.6,18.9,114.2,104.1,3,9.880000000000003,9.290000000000006,212.51472500000003,10.307740833333334,0.34119988626670456
56.55,46.66,75.83,85.16,72.51,6.3,5.7,40.3,92.7,10.9,43.9,3.5,111.8,19.3,114.0,105.3,3,9.89,9.329999999999998,212.51472500000003,10.307740833333334,0.34119988626670456
56.55,46.7,76.2,85.53,73.38,6.0,5.7,40.6,93.2,10.7,43.9,3.5,112.2,19.2,114.2,105.3,3,9.849999999999994,9.329999999999998,215.06455,10.307740833333334,0.34119988626670456
56.55,46.7,76.48,85.9,73.77,6.2,5.9,40.4,93.7,10.9,44.1,3.5,112.7,18.7,114.0,104.0,3,9.849999999999994,9.420000000000002,216.20757499999996,10.307740833333332,0.3411998862667046
56.55,46.7,76.98,86.35,73.69,5.6,5.4,40.8,93.7,10.5,43.9,3.3,112.9,19.0,114.0,103.8,3,9.849999999999994,9.36999999999999,215.97310833333336,10.307740833333336,0.34119988626670456
56.5,46.7,77.34,86.76,74.55,5.6,4.7,40.8,93.2,9.8,43.9,3.5,113.3,19.8,114.2,106.0,3,9.799999999999997,9.420000000000002,218.49362499999998,10.307740833333334,0.3411998862667046
56.5,46.7,77.71,87.09,74.71,6.0,4.6,40.6,93.2,9.0,43.8,3.5,113.8,20.6,114.0,106.0,3,9.799999999999997,9.38000000000001,218.96255833333333,10.307740833333334,0.34119988626670456
56.46,46.62,78.08,87.5,74.96,5.6,3.8,40.8,93.2,8.7,43.9,3.1,114.0,20.8,114.0,105.0,3,9.840000000000003,9.420000000000002,219.69526666666664,10.307740833333332,0.3411998862667046
56.42,46.62,78.53,87.87,75.42,5.7,3.9,40.6,93.7,8.8,43.9,3.3,114.2,20.7,114.0,106.8,3,9.800000000000004,9.340000000000003,221.04345,10.307740833333334,0.34119988626670456
56.38,46.58,78.78,88.19,75.64,5.9,3.8,40.4,93.7,8.4,43.8,3.0,114.5,21.2,114.2,104.3,3,9.800000000000004,9.409999999999997,221.68823333333333,10.307740833333334,0.3411998862667046
56.3,46.58,79.15,88.6,75.37,5.7,4.2,40.6,94.3,8.6,43.9,3.1,115.1,20.8,114.2,105.8,3,9.719999999999999,9.449999999999989,220.89690833333336,10.307740833333334,0.34119988626670456
56.26,46.54,79.56,88.97,76.29,5.7,3.8,40.6,94.5,8.9,43.9,3.1,115.1,21.0,114.2,105.3,3,9.719999999999999,9.409999999999997,223.59327500000003,10.307740833333334,0.34119988626670456
56.22,46.5,79.88,89.22,76.16,5.5,3.8,40.8,94.5,8.5,43.9,3.1,115.6,21.1,114.2,102.8,3,9.719999999999999,9.340000000000003,223.21226666666666,10.307740833333334,0.34119988626670456
56.09,46.46,80.25,89.58,76.34,5.5,3.4,40.6,94.8,8.2,43.9,3.1,115.7,20.9,114.2,104.3,3,9.630000000000003,9.329999999999998,223.73981666666666,10.307740833333332,0.3411998862667046
56.05,46.42,80.66,89.99,76.75,5.3,3.3,40.8,95.0,8.4,43.8,3.0,116.4,21.2,114.2,106.8,3,9.629999999999995,9.329999999999998,224.94145833333334,10.307740833333332,0.34119988626670456
55.97,46.38,80.95,90.32,76.9,5.3,3.4,40.6,95.5,8.2,43.8,3.0,116.7,21.2,114.2,106.6,3,9.589999999999996,9.36999999999999,225.38108333333338,10.307740833333334,0.34119988626670456
55.89,46.33,81.27,90.65,76.94,5.3,3.4,40.8,95.5,8.2,43.8,3.0,116.7,21.6,114.0,103.3,3,9.560000000000002,9.38000000000001,225.49831666666668,10.307740833333334,0.34119988626670456
55.81,46.29,81.6,90.94,77.29,5.1,3.5,40.8,96.0,8.2,43.9,3.1,117.1,21.4,114.2,106.5,3,9.520000000000003,9.340000000000003,226.52410833333334,10.307740833333334,0.3411998862667046
55.77,46.25,81.89,91.22,76.83,5.5,3.2,40.4,96.0,8.3,43.8,3.4,117.4,21.6,114.2,104.7,3,9.520000000000003,9.329999999999998,225.17592499999998,10.307740833333332,0.3411998862667046
55.69,46.17,82.22,91.51,75.99,5.6,3.2,40.4,96.0,8.0,43.8,3.5,118.1,22.1,114.0,106.3,3,9.519999999999996,9.290000000000006,222.714025,10.307740833333334,0.34119988626670456
55.64,46.17,82.54,91.8,75.85,5.8,3.0,40.1,96.0,8.2,43.8,3.7,118.3,22.5,114.2,106.5,3,9.469999999999999,9.259999999999991,222.3037083333333,10.307740833333334,0.3411998862667046
55.56,46.17,82.75,91.96,75.58,6.3,3.0,40.0,96.0,8.2,43.6,3.5,118.5,22.5,114.2,105.1,3,9.39,9.209999999999994,221.51238333333336,10.307740833333334,0.34119988626670456
55.48,46.21,83.04,92.21,75.24,6.4,3.3,40.0,96.5,8.3,43.8,3.8,119.0,22.5,114.2,103.6,3,9.269999999999996,9.169999999999987,220.51590000000002,10.307740833333336,0.34119988626670456
55.44,46.29,83.32,92.45,75.99,6.2,3.2,40.1,96.7,8.2,43.6,3.3,119.2,22.8,114.2,107.5,3,9.149999999999999,9.13000000000001,222.714025,10.307740833333334,0.34119988626670456
55.4,46.33,83.61,92.61,76.48,5.9,3.1,40.4,97.0,8.3,43.8,3.5,119.7,22.9,114.5,107.5,3,9.07,9.0,224.15013333333334,10.307740833333332,0.34119988626670456
55.36,46.38,83.85,92.82,76.81,5.5,2.9,40.6,97.2,8.5,43.8,3.0,120.4,23.0,114.5,106.0,3,8.979999999999997,8.969999999999999,225.1173083333333,10.307740833333332,0.3411998862667046
55.32,46.42,84.18,93.11,77.21,5.7,2.9,40.4,97.5,8.5,43.8,3.4,120.7,22.9,114.2,107.3,3,8.899999999999999,8.929999999999993,226.28964166666663,10.307740833333332,0.3411998862667046
55.28,46.33,84.39,93.31,77.25,5.5,2.9,40.6,97.5,8.3,43.8,3.2,120.9,23.4,114.5,108.0,3,8.950000000000003,8.920000000000002,226.40687499999999,10.307740833333334,0.3411998862667046
55.19,46.33,84.67,93.64,77.47,5.3,2.9,40.6,97.7,7.8,43.8,3.2,121.2,23.5,114.5,106.8,3,8.86,8.969999999999999,227.05165833333336,10.307740833333336,0.3411998862667045
55.11,46.25,84.8,93.84,77.77,5.5,2.9,40.4,97.7,7.6,43.8,3.2,121.7,23.8,114.5,107.1,3,8.86,9.040000000000006,227.93090833333335,10.307740833333336,0.34119988626670456
55.11,46.25,84.96,94.05,77.91,5.6,2.7,40.3,97.5,7.6,43.6,3.2,122.0,24.3,114.2,108.0,3,8.86,9.090000000000003,228.34122499999998,10.307740833333332,0.3411998862667046
55.11,46.17,85.04,94.13,77.91,5.6,3.1,40.4,97.5,7.2,43.8,3.5,122.0,24.7,114.5,107.1,3,8.939999999999998,9.08999999999999,228.34122499999998,10.307740833333332,0.3411998862667046
54.99,46.09,85.08,94.25,77.98,5.4,2.9,40.4,97.7,7.2,43.6,3.3,122.5,24.5,114.7,108.0,3,8.899999999999999,9.170000000000002,228.54638333333338,10.307740833333334,0.3411998862667045
54.91,46.01,85.12,94.29,78.16,5.2,2.9,40.4,97.7,7.0,43.6,3.2,122.7,25.2,114.5,107.5,3,8.899999999999999,9.170000000000002,229.07393333333331,10.307740833333332,0.3411998862667046
54.87,45.97,85.16,94.33,78.2,5.2,3.1,40.4,98.0,7.5,43.6,3.2,122.5,24.7,114.5,105.8,3,8.899999999999999,9.170000000000002,229.19116666666667,10.307740833333332,0.34119988626670456
54.83,45.88,85.16,94.38,78.15,5.2,2.9,40.4,97.7,7.2,43.6,3.2,122.7,25.0,114.7,108.6,3,8.949999999999996,9.219999999999999,229.044625,10.307740833333332,0.3411998862667046
54.74,45.84,85.21,94.46,78.4,5.0,3.2,40.4,98.0,7.2,43.4,3.1,123.0,25.0,114.7,106.0,3,8.899999999999999,9.25,229.77733333333333,10.307740833333332,0.3411998862667046
54.66,45.8,85.25,94.5,78.26,5.1,2.9,40.3,98.0,7.2,43.2,3.1,123.0,24.7,114.7,106.6,3,8.86,9.25,229.3670166666667,10.307740833333334,0.34119988626670456
54.62,45.76,85.29,94.58,78.32,4.9,3.0,40.4,98.0,7.0,43.4,3.0,123.2,25.2,114.5,108.9,3,8.86,9.289999999999992,229.54286666666667,10.307740833333334,0.34119988626670456
54.58,45.68,85.33,94.62,78.47,5.0,2.7,40.3,97.7,7.0,43.2,2.9,123.0,25.3,114.7,105.6,3,8.899999999999999,9.290000000000006,229.98249166666668,10.307740833333334,0.34119988626670456
54.54,45.64,85.33,94.66,78.24,4.9,2.7,40.4,98.0,7.3,43.4,3.0,123.2,25.2,114.9,106.5,3,8.899999999999999,9.329999999999998,229.3084,10.307740833333334,0.34119988626670456
54.46,45.6,85.37,94.74,78.37,4.8,2.7,40.4,97.7,6.9,43.4,3.1,123.2,25.3,114.7,109.5,3,8.86,9.36999999999999,229.68940833333335,10.307740833333334,0.34119988626670456
54.42,45.52,85.37,94.74,78.42,5.0,2.7,40.3,97.7,6.7,43.2,2.9,123.2,25.5,114.9,106.8,3,8.899999999999999,9.36999999999999,229.83595,10.307740833333334,0.3411998862667046
54.37,45.48,85.37,94.78,78.3,4.5,3.0,40.6,97.7,6.9,43.2,2.8,123.2,25.5,114.9,106.0,3,8.89,9.409999999999997,229.48425,10.307740833333332,0.34119988626670456
54.33,45.43,85.33,94.83,78.25,4.6,2.9,40.3,97.7,7.2,43.2,2.9,123.2,25.5,114.9,108.3,3,8.899999999999999,9.5,229.33770833333332,10.307740833333334,0.3411998862667046
54.29,45.35,85.33,94.83,78.36,4.8,3.2,40.3,98.0,7.0,43.2,2.9,123.5,50.8,114.7,106.8,3,8.939999999999998,9.5,229.66009999999997,10.307740833333332,0.3411998862667046
54.21,45.35,85.33,94.78,78.32,4.8,3.2,40.3,98.0,6.9,43.0,2.7,123.2,25.8,114.9,106.8,3,8.86,9.450000000000003,229.54286666666667,10.307740833333334,0.34119988626670456
54.17,45.27,85.33,94.83,78.28,4.6,2.7,40.3,97.7,7.2,43.2,2.9,123.2,25.5,114.9,107.8,3,8.899999999999999,9.5,229.42563333333337,10.307740833333334,0.34119988626670456
54.13,45.23,85.33,94.83,78.39,4.6,2.9,40.3,97.7,7.0,43.0,2.6,123.5,25.5,114.9,106.5,3,8.900000000000006,9.5,229.748025,10.307740833333334,0.34119988626670456
54.13,45.19,85.33,94.83,78.49,4.5,2.7,40.4,97.7,6.7,43.2,2.9,123.2,26.0,115.1,107.3,3,8.940000000000005,9.5,230.04110833333334,10.307740833333334,0.34119988626670456
54.13,45.19,85.33,94.83,78.35,4.5,3.2,40.3,97.7,7.3,43.0,2.9,123.5,25.8,114.9,110.4,3,8.940000000000005,9.5,229.63079166666665,10.307740833333334,0.34119988626670456
54.09,45.15,85.33,94.83,78.37,4.7,2.9,40.1,97.7,6.9,43.0,2.7,123.2,25.5,114.9,108.6,3,8.940000000000005,9.5,229.68940833333335,10.307740833333334,0.34119988626670456
54.09,45.15,85.33,94.83,78.52,4.8,2.9,40.1,97.7,6.9,43.0,2.7,123.5,25.8,115.1,106.0,3,8.940000000000005,9.5,230.12903333333333,10.307740833333334,0.34119988626670456
54.13,45.15,85.33,94.87,78.36,4.6,2.9,40.3,97.7,7.0,43.0,2.9,123.2,25.5,115.1,108.1,3,8.980000000000004,9.540000000000006,229.66009999999997,10.307740833333332,0.3411998862667046
54.09,45.15,85.33,94.83,78.34,4.8,2.9,40.1,97.7,6.7,43.0,2.4,123.2,25.5,115.1,110.0,3,8.940000000000005,9.5,229.60148333333333,10.307740833333332,0.3411998862667046
54.09,45.15,85.33,94.83,78.37,4.8,2.9,40.1,97.7,7.3,43.0,2.9,123.5,25.2,114.9,107.0,3,8.940000000000005,9.5,229.68940833333335,10.307740833333334,0.34119988626670456
54.05,45.15,85.33,94.87,78.28,4.5,3.2,40.3,98.0,7.3,43.0,2.6,123.2,25.5,115.1,109.5,3,8.899999999999999,9.540000000000006,229.42563333333337,10.307740833333334,0.34119988626670456
54.09,45.15,85.33,94.87,78.46,4.8,3.2,40.1,98.0,7.0,43.0,2.6,123.5,25.2,115.1,107.5,3,8.940000000000005,9.540000000000006,229.9531833333333,10.307740833333332,0.3411998862667046
54.13,45.15,85.33,94.83,78.38,4.6,2.9,40.3,97.7,6.8,43.0,2.9,123.2,25.7,115.1,107.3,3,8.980000000000004,9.5,229.71871666666664,10.307740833333332,0.3411998862667046
54.09,45.15,85.33,94.87,78.35,4.8,3.1,40.1,98.0,7.3,43.0,2.9,123.5,25.5,115.1,107.1,3,8.940000000000005,9.540000000000006,229.63079166666665,10.307740833333334,0.34119988626670456
54.09,45.15,85.29,94.87,78.37,4.6,2.7,40.3,97.7,7.0,43.0,2.7,123.2,25.8,115.1,110.0,3,8.940000000000005,9.579999999999998,229.68940833333335,10.307740833333334,0.34119988626670456
54.13,45.15,85.33,94.87,78.33,4.8,2.9,40.3,97.7,7.3,43.0,2.7,123.2,25.5,115.3,105.6,3,8.980000000000004,9.540000000000006,229.572175,10.307740833333332,0.3411998862667046
54.13,45.15,85.33,94.87,78.3,5.2,3.2,40.1,97.7,7.0,43.2,2.9,123.5,25.8,115.1,109.5,3,8.980000000000004,9.540000000000006,229.48425,10.307740833333332,0.34119988626670456
54.13,45.19,85.33,94.87,78.44,4.8,2.7,40.1,97.7,6.8,43.0,2.9,123.2,25.5,115.1,108.6,3,8.940000000000005,9.540000000000006,229.89456666666666,10.307740833333334,0.34119988626670456
54.13,45.19,85.33,94.87,78.37,4.7,3.2,40.4,98.0,7.0,43.0,2.7,123.5,25.5,115.3,109.3,3,8.940000000000005,9.540000000000006,229.68940833333335,10.307740833333334,0.34119988626670456
54.17,45.23,85.33,94.87,78.38,4.8,3.4,40.3,97.7,6.9,43.0,2.9,123.5,25.5,115.3,108.6,3,8.940000000000005,9.540000000000006,229.71871666666664,10.307740833333332,0.3411998862667046
54.21,45.27,85.33,94.87,78.52,4.8,3.2,40.4,98.0,7.0,43.0,2.7,123.5,25.5,115.3,106.5,3,8.939999999999998,9.540000000000006,230.12903333333333,10.307740833333334,0.34119988626670456
